GroupID|RecordID|SF|SFUI|NormSF|LF|LFUI|NormLF|Source|SFEUI|LFEUI|Type|PrefSF|Score|Count|Frequency|UMLS.CUI
|R105966|VCF|S074798|vcf|velocity of circumferential fiber shortening|L165952||UMLS|E0637505||acronym|||||
|R105973|RVM|S061372|rvm|rostro-ventrolateral medulla|L143263||UMLS|E0637507|E0321549|acronym|||||
|R106048|Trypanosoma brucei ssp. rhodesiense|S072917|trypanosoma brucei ssp rhodesiense|Trypanosoma brucei subspecies rhodesiense|L034722|Trypanosoma brucei subspecies rhodesiense|UMLS|E0637532|E0637530|abbreviation|||||
|R106703|GAD Ab|S027061|gad ab|glutamic acid decarboxylase antibody|L082380|glutamic acid decarboxylase antibody|UMLS|E0637599|E0504452|acronym|||||
|R106705|GAD-Ab|S027074|gad_ab|glutamic acid decarboxylase antibody|L082380|glutamic acid decarboxylase antibody|UMLS|E0637599|E0504452|acronym|||||
|R107612|PDGFRα|S054146|pdgfrα|platelet-derived growth factor receptor alpha|L129696||UMLS|E0638286|E0632880|acronym|||||
|R107613|PDGFRα|S054146|pdgfrα|platelet-derived growth factor receptor-alpha|L129700||UMLS|E0638286|E0632880|acronym|||||
|R107614|PDGFRα|S054146|pdgfrα|platelet-derived growth factor receptor α|L129698||UMLS|E0638286|E0632880|acronym|||||
|R107615|PDGFRα|S054146|pdgfrα|platelet-derived growth factor receptor-α|L129702||UMLS|E0638286|E0632880|acronym|||||
|R107616|PDGFR-α|S054140|pdgfr_α|platelet-derived growth factor receptor alpha|L129696||UMLS|E0638286|E0632880|acronym|||||
|R107617|PDGFR-α|S054140|pdgfr_α|platelet-derived growth factor receptor-alpha|L129700||UMLS|E0638286|E0632880|acronym|||||
|R107618|PDGFR-α|S054140|pdgfr_α|platelet-derived growth factor receptor α|L129698||UMLS|E0638286|E0632880|acronym|||||
|R107619|PDGFR-α|S054140|pdgfr_α|platelet-derived growth factor receptor-α|L129702||UMLS|E0638286|E0632880|acronym|||||
|R108206|Lond.|S042093|lond|London|L020608|London|UMLS|E0639417|E0003893|abbreviation|||||
|R108339|COP I|S014712|cop i|copolymer 1|L061530|copolymer 1|UMLS|E0640457|E0580460|abbreviation|||||
|R108340|COP I|S014712|cop i|copolymer-1|L061531|copolymer 1|UMLS|E0640457|E0580460|abbreviation|||||
|R108341|COP I|S014712|cop i|copolymer-I|L061532||UMLS|E0640457|E0580460|abbreviation|||||
|R108346|COP-I|S014719|cop_i|copolymer 1|L061530|copolymer 1|UMLS|E0640457|E0580460|abbreviation|||||
|R108347|COP-I|S014719|cop_i|copolymer-1|L061531|copolymer 1|UMLS|E0640457|E0580460|abbreviation|||||
|R108348|COP-I|S014719|cop_i|copolymer-I|L061532||UMLS|E0640457|E0580460|abbreviation|||||
|R108365|PIII|S055198|piii|procollagen type III|L134372|procollagen type III|UMLS|E0640547|E0640543|abbreviation|||||
|R108366|PIII|S055198|piii|procollagen type-III|L134378|procollagen type III|UMLS|E0640547|E0640543|abbreviation|||||
|R108367|PIII|S055198|piii|pro-collagen type III|L134183||UMLS|E0640547|E0640543|abbreviation|||||
|R108368|PIII|S055198|piii|pro-collagen type-III|L134187||UMLS|E0640547|E0640543|abbreviation|||||
|R108369|PIII|S055198|piii|procollagen III|L134363|procollagen III|UMLS|E0640547|E0640544|abbreviation|||||
|R108370|PIII|S055198|piii|procollagen-III|L134382|procollagen III|UMLS|E0640547|E0640544|abbreviation|||||
|R108371|PIII|S055198|piii|pro-collagen III|L134181||UMLS|E0640547|E0640544|abbreviation|||||
|R108386|PIII|S055198|piii|promoter III|L134846|promoter III|UMLS|E0640548|E0640542|abbreviation|||||
|R108387|PIII|S055198|piii|protein III|L135427|protein III|UMLS|E0640548|E0640545|abbreviation|||||
|R108436|HMG|S031794|hmg|human menopausal gonadotropin|L090525|human menopausal gonadotropin|UMLS|E0640659|E0214112|acronym|||||
|R108437|HMG|S031794|hmg|human menopausal gonadotrophin|L090524|human menopausal gonadotropin|UMLS|E0640659|E0214112|acronym|||||
|R108903|ADRP|S004074|adrp|autosomal dominant retinitis pigmentosa|L047979|autosomal dominant retinitis pigmentosa|UMLS|E0642411|E0642407|acronym|||||
|R109281|MCAT|S043545|mcat|muscle CAT|L114410|muscle CAT|UMLS|E0642981|E0642980|abbreviation|||||
|R109282|MCAT|S043545|mcat|muscle-CAT|L114486|muscle CAT|UMLS|E0642981|E0642980|abbreviation|||||
|R109322|DSG|S019977|dsg|double-strand gap|L069600||UMLS|E0643207|E0643206|acronym|||||
|R109323|DSG|S019977|dsg|Disease Site Group|L011938|Disease Site Group|UMLS|E0643207|E0643205|acronym|||||
|R109326|DSG|S019977|dsg|desmoglein|L066052|desmoglein|UMLS|E0643208|E0308763|abbreviation|||||
|R109611|ASC|S005834|asc|ascorbic acid|L046761|ascorbic acid|UMLS|E0643370|E0010693|abbreviation|||||
|R109612|ASC|S005834|asc|ascorbate|L046757|ascorbate|UMLS|E0643370|E0010690|abbreviation|||||
|R109668|SCCA|S063601|scca|squamous cell carcinoma antigen|L150502|squamous cell carcinoma antigen|UMLS|E0643521|E0643518|acronym|||||
|R109669|SCCA|S063601|scca|squamous-cell carcinoma antigen|L150532|squamous cell carcinoma antigen|UMLS|E0643521|E0643518|acronym|||||
|R110682|post-MTBI|S096444|post_mtbi|post-minor traumatic brain injury|L131902||UMLS|E0645700||acronym|||||
|R110683|post-MTBI|S096444|post_mtbi|post-mild traumatic brain injury|L131901||UMLS|E0645700|E0747751|acronym|||||
|R110694|post-TBI|S096455|post_tbi|posttraumatic brain injury|L132564|posttraumatic brain injury|UMLS|E0645705|E0747755|acronym|||||
|R110695|post-TBI|S096455|post_tbi|post traumatic brain injury|L131747|posttraumatic brain injury|UMLS|E0645705|E0747755|acronym|||||
|R110696|post-TBI|S096455|post_tbi|post-traumatic brain injury|L132026|posttraumatic brain injury|UMLS|E0645705|E0747755|acronym|||||
|R110728|RAPA|S059719|rapa|rapamycin|L138123|rapamycin|UMLS|E0645864|E0319268|abbreviation|||||
|R110894|APN|S005370|apn|adiponectin|L039751|adiponectin|UMLS|E0646004|E0223630|abbreviation|||||
|R112155|ATV|S006326|atv|atorvastatin|L047160|atorvastatin|UMLS|E0646330|E0413205|abbreviation|||||
|R112697|ML|S044612|ml|mitochondrial-lysosomal|L111868||UMLS|E0648435||acronym|||||
|R113123|ARV|S005695|arv|antiretroviral|L045373|antiretroviral|UMLS|E0649597|E0418338|acronym|||||
|R113124|ARV|S005695|arv|anti-retroviral|L044412||UMLS|E0649597|E0418338|acronym|||||
|R113131|S. platensis|S062844|s platensis|Spirulina platensis|L031541|Spirulina platensis|UMLS|E0649610|E0443948|abbreviation|||||
|R113193|SIL|S064552|sil|silymarin|L146796|silymarin|UMLS|E0649948|E0206823|abbreviation|||||
|R113194|SIL|S064552|sil|sildenafil|L146718|sildenafil|UMLS|E0649948|E0354597|abbreviation|||||
|R115120|PAPP|S053416|papp|para-aminophenylphosphate|L124137||UMLS|E0652354|E0652352|acronym|||||
|R115121|PAPP|S053416|papp|para-aminophenyl phosphate|L124136||UMLS|E0652354|E0652352|acronym|||||
|R115122|PAPP|S053416|papp|para-amino-phenyl phosphate|L124117||UMLS|E0652354|E0652352|acronym|||||
|R115130|attB|S081091|attb|attacin B|L047318|attacin B|UMLS|E0652394|E0652392|abbreviation|||||
|R115386|EV|S023276|ev|endogenous virus|L072181|endogenous virus|UMLS|E0653332|E0653326|acronym|||||
|R115487|EB|S021353|eb|estradiol benzoate|L074014|estradiol benzoate|UMLS|E0653713|E0026212|acronym|||||
|R115488|EB|S021353|eb|oestradiol benzoate|L121060|estradiol benzoate|UMLS|E0653713|E0026212|acronym|||||
|R115489|EB|S021353|eb|estradiol-benzoate|L074026|estradiol benzoate|UMLS|E0653713|E0026212|acronym|||||
|R115490|EB|S021353|eb|oestradiol-benzoate|L121067|estradiol benzoate|UMLS|E0653713|E0026212|acronym|||||
|R115499|EB|S021353|eb|Epstein Barr|L013120|Epstein Barr|UMLS|E0653715|E0747768|acronym|||||
|R115500|EB|S021353|eb|Epstein-Barr|L013124|Epstein Barr|UMLS|E0653715|E0747768|acronym|||||
|R116069|CHC|S013681|chc|chronic hepatitis C|L057491|chronic hepatitis C|UMLS|E0654730|E0577968|acronym|||||
|R116072|CHC|S013681|chc|clathrin heavy chain|L058122|clathrin heavy chain|UMLS|E0654731|E0654720|acronym|||||
|R116074|CHC|S013681|chc|Clostridium histolyticum collagenase|L009864|Clostridium histolyticum collagenase|UMLS|E0654732|E0213785|acronym|||||
|R116076|CHC|S013681|chc|cholangiocarcinoma|L056917|cholangiocarcinoma|UMLS|E0654732|E0016595|abbreviation|||||
|R116077|CHC|S013681|chc|cholangio-carcinoma|L056911||UMLS|E0654732|E0016595|abbreviation|||||
|R116978|PGI|S054803|pgi|pepsinogen I|L125671|pepsinogen I|UMLS|E0657419|E0657414|abbreviation|||||
|R117183|SDHD|S063909|sdhd|short daily hemodialysis|L146198|short daily hemodialysis|UMLS|E0657440|E0657438|acronym|||||
|R117184|SDHD|S063909|sdhd|short daily haemodialysis|L146197|short daily hemodialysis|UMLS|E0657440|E0657438|acronym|||||
|R117185|SDHD|S063909|sdhd|short-daily hemodialysis|L146327|short daily hemodialysis|UMLS|E0657440|E0657438|acronym|||||
|R117186|SDHD|S063909|sdhd|short-daily haemodialysis|L146326|short daily hemodialysis|UMLS|E0657440|E0657438|acronym|||||
|R118965|DPD|S019728|dpd|deoxypyridinoline|L065775|deoxypyridinoline|UMLS|E0659374|E0403221|acronym|||||
|R118966|DPD|S019728|dpd|deoxy-pyridinoline|L065718||UMLS|E0659374|E0403221|acronym|||||
|R119249|PHMB|S054981|phmb|parahydroxymercuribenzoate|L124356|parahydroxymercuribenzoate|UMLS|E0659409|E0210090|acronym|||||
|R119250|PHMB|S054981|phmb|para-hydroxymercuribenzoate|L124200||UMLS|E0659409|E0210090|acronym|||||
|R119251|PHMB|S054981|phmb|parahydroxy-mercuribenzoate|L124352||UMLS|E0659409|E0210090|acronym|||||
|R119252|PHMB|S054981|phmb|para-hydroxy-mercuribenzoate|L124190||UMLS|E0659409|E0210090|acronym|||||
|R119253|PHMB|S054981|phmb|p-hydroxymercuribenzoate|L123446||UMLS|E0659409|E0659405|acronym|||||
|R119254|PHMB|S054981|phmb|p-hydroxy-mercuribenzoate|L123441||UMLS|E0659409|E0659405|acronym|||||
|R119255|PHMB|S054981|phmb|p-(hydroxymercuri)benzoate|L123378||UMLS|E0659409|E0659405|acronym|||||
|R119256|PHMB|S054981|phmb|para-hydroxymercuribenzoic acid|L124201||UMLS|E0659409|E0659406|acronym|||||
|R119257|PHMB|S054981|phmb|p-hydroxymercuribenzoic acid|L123447||UMLS|E0659409|E0659407|acronym|||||
|R119260|Bact. ovatus|S010245|bact ovatus|Bacteroides ovatus|L006596|Bacteroides ovatus|UMLS|E0659411|E0339271|abbreviation|||||
|R120008|PSAP|S056746|psap|prosaposin|L135014|prosaposin|UMLS|E0659988|E0405612|abbreviation|||||
|R120018|HEPC|S030967|hepc|hepcidin|L086947|hepcidin|UMLS|E0660003|E0543043|abbreviation|||||
|R120138|CGN|S013607|cgn|crescentic glomerulonephritis|L062561|crescentic glomerulonephritis|UMLS|E0660107|E0660103|acronym|||||
|R120145|PAPM|S053414|papm|mean pulmonary artery pressure|L108208|mean pulmonary artery pressure|UMLS|E0660122|E0625784|acronym|||||
|R120197|PARG|S053460|parg|poly-L-arginine|L130283||UMLS|E0660250||abbreviation|||||
|R120198|PARG|S053460|parg|polyarginine|L130446|polyarginine|UMLS|E0660250|E0505616|abbreviation|||||
|R120199|PARG|S053460|parg|poly-arginine|L130306||UMLS|E0660250|E0505616|abbreviation|||||
|R121006|HUCB|S032912|hucb|human umbilical cord blood|L091064|human umbilical cord blood|UMLS|E0660356|E0660352|acronym|||||
|R125053|CGC|S013574|cgc|capillary gas chromatography|L053639|capillary gas chromatography|UMLS|E0662434|E0662431|acronym|||||
|R125169|CADO|S012101|cado|vincristine-cyclophosphamide-doxorubicin|L166990||UMLS|E0664217||acronym|||||
|R125244|AMCA|S004824|amca|accessory middle cerebral artery|L037624|accessory middle cerebral artery|UMLS|E0664250|E0664247|acronym|||||
|R126766|DNR|S019572|dnr|daunorubicin|L064666|daunorubicin|UMLS|E0665108|E0001959|abbreviation|||||
|R126769|DNR|S019572|dnr|do-not-resuscitate|L068940|do not resuscitate|UMLS|E0665109|E0023873|acronym|||||
|R126794|LN|S040908|ln|lean|L101725|lean|UMLS|E0665156|E0037084|abbreviation|||||
|R126979|Circ|S016784|circ|circumflex|L057909|circumflex|UMLS|E0665616|E0017100|abbreviation|||||
|R126980|CIRC|S013956|circ|circumflex|L057909|circumflex|UMLS|E0665617|E0017100|abbreviation|||||
|R126982|CIRC|S013956|circ|circumferential|L057900|circumferential|UMLS|E0665618|E0017098|abbreviation|||||
|R126984|Circ|S016784|circ|circumference|L057899|circumference|UMLS|E0665619|E0017097|abbreviation|||||
|R126987|PBG|S053618|pbg|parabigeminal nucleus|L124301|parabigeminal nucleus|UMLS|E0665624|E0504981|acronym|||||
|R127041|Nase|S050029|nase|neuraminidase|L116449|neuraminidase|UMLS|E0665761|E0042334|abbreviation|||||
|R127086|AMBP|S004821|ambp|ambulatory blood pressure|L041787|ambulatory blood pressure|UMLS|E0665791|E0665786|abbreviation|||||
|R127095|ACLA|S003580|acla|aclarubicin|L038090|aclarubicin|UMLS|E0665794|E0300092|abbreviation|||||
|R127097|ACLA|S003580|acla|anticardiolipin antibody|L044777|anticardiolipin antibody|UMLS|E0665795|E0319302|acronym|||||
|R127098|ACLA|S003580|acla|anti-cardiolipin antibody|L043709||UMLS|E0665795|E0319302|acronym|||||
|R127140|CRD|S015104|crd|Crohns disease|L010629|Crohn disease|UMLS|E0665823|E0429688|abbreviation|||||
|R127141|CRD|S015104|crd|Crohn's disease|L010627|Crohn disease|UMLS|E0665823|E0429688|abbreviation|||||
|R127503|SCP|S063763|scp|sulphachlorpyridazine|L152904|sulfachlorpyridazine|UMLS|E0666519|E0302447|acronym|||||
|R128096|TALP|S069016|talp|total alkaline phosphatase|L158204|total alkaline phosphatase|UMLS|E0666770|E0666765|acronym|||||
|R132744|Fos|S026212|fos|fosfomycin resistance protein|L079240|fosfomycin resistance protein|UMLS|E0666992|E0666956|abbreviation|||||
|R133612|LVDD|S041545|lvdd|LV enddiastolic dimension|L019795|LV enddiastolic dimension|UMLS|E0668728|E0668706|acronym|||||
|R133613|LVDD|S041545|lvdd|LV end diastolic dimension|L019790|LV enddiastolic dimension|UMLS|E0668728|E0668706|acronym|||||
|R133614|LVDD|S041545|lvdd|LV end-diastolic dimension|L019792|LV enddiastolic dimension|UMLS|E0668728|E0668706|acronym|||||
|R133615|LVDD|S041545|lvdd|left ventricular diastolic dimension|L102076|left ventricular diastolic dimension|UMLS|E0668728|E0668707|acronym|||||
|R133616|LVDD|S041545|lvdd|left ventricular end diastolic diameter|L102090|left ventricular end diastolic diameter|UMLS|E0668728|E0667706|acronym|||||
|R133617|LVDD|S041545|lvdd|left ventricular end-diastolic diameter|L102099|left ventricular end diastolic diameter|UMLS|E0668728|E0667706|acronym|||||
|R133618|LVDD|S041545|lvdd|left ventricular diastolic diameter|L102075|left ventricular diastolic diameter|UMLS|E0668728|E0668719|acronym|||||
|R133619|LVDD|S041545|lvdd|left ventricular enddiastolic dimension|L102109|left ventricular enddiastolic dimension|UMLS|E0668728|E0037138|acronym|||||
|R133620|LVDD|S041545|lvdd|left ventricular end diastolic dimension|L102091|left ventricular enddiastolic dimension|UMLS|E0668728|E0037138|acronym|||||
|R133621|LVDD|S041545|lvdd|left ventricular end-diastolic dimension|L102100|left ventricular enddiastolic dimension|UMLS|E0668728|E0037138|acronym|||||
|R133646|LDCL|S040191|ldcl|luminol dependent chemiluminescence|L105394|luminol dependent chemiluminescence|UMLS|E0668776|E0668764|acronym|||||
|R133647|LDCL|S040191|ldcl|luminol-dependent chemiluminescence|L105396|luminol dependent chemiluminescence|UMLS|E0668776|E0668764|acronym|||||
|R133687|ACG|S003541|acg|accelerator globulin|L037598|accelerator globulin|UMLS|E0668873|E0006694|acronym|||||
|R133689|ACG|S003541|acg|acycloguanosine|L039140|acycloguanosine|UMLS|E0668874|E0300110|abbreviation|||||
|R134156|TRAP|S071424|trap|tartrate resistant acid phosphatase|L154682|tartrate resistant acid phosphatase|UMLS|E0670004|E0500469|acronym|||||
|R134157|TRAP|S071424|trap|tartrate-resistant acid phosphatase|L154683|tartrate resistant acid phosphatase|UMLS|E0670004|E0500469|acronym|||||
|R134164|TRP|S071565|trp|transient receptor potential|L159852|transient receptor potential|UMLS|E0670010|E0669996|acronym|||||
|R134173|TRP|S071565|trp|tryptophan|L161477|tryptophan|UMLS|E0670010|E0062431|abbreviation|||||
|R134174|TRP|S071565|trp|L-tryptophan|L019717||UMLS|E0670010|E0319202|abbreviation|||||
|R134317|RG|S060233|rg|radius of gyration|L137989||UMLS|E0670338||abbreviation|||||
|R134318|Rg|S061819|rg|radius of gyration|L137989||UMLS|E0670338||abbreviation|||||
|R134762|CCT|S012826|cct|cranial computed tomography|L062409||UMLS|E0670615|E0670587|acronym|||||
|R134763|CCT|S012826|cct|cranial computerised tomography|L062411||UMLS|E0670615|E0670590|acronym|||||
|R134764|CCT|S012826|cct|cranial computerized tomography|L062413||UMLS|E0670615|E0670590|acronym|||||
|R134765|CCT|S012826|cct|cardiac computed tomography|L054226||UMLS|E0670615|E0755839|acronym|||||
|R134838|Fv|S026380|fv|variable fluorescence|L165543|variable fluorescence|UMLS|E0670875|E0670866|acronym|||||
|R134958|KA|S038460|ka|affinity constant|L040265|affinity constant|UMLS|E0671053|E0671048|abbreviation|||||
|R134959|KA|S038460|ka|association constant|L046943|association constant|UMLS|E0671053|E0010860|abbreviation|||||
|R134960|Ka|S038926|ka|affinity constant|L040265|affinity constant|UMLS|E0671053|E0671048|abbreviation|||||
|R134961|Ka|S038926|ka|association constant|L046943|association constant|UMLS|E0671053|E0010860|abbreviation|||||
|R134962|ka|S090034|ka|affinity constant|L040265|affinity constant|UMLS|E0671053|E0671048|abbreviation|||||
|R134963|ka|S090034|ka|association constant|L046943|association constant|UMLS|E0671053|E0010860|abbreviation|||||
|R135037|ETAR|S023210|etar|endothelin A receptor|L072470|endothelin A receptor|UMLS|E0671096|E0582503|acronym|||||
|R135038|ETAR|S023210|etar|endothelin-A receptor|L072490|endothelin A receptor|UMLS|E0671096|E0582503|acronym|||||
|R135218|SHEP|S064411|shep|sulfhydryl endopeptidase|L152792|sulfhydryl endopeptidase|UMLS|E0671408|E0671404|acronym|||||
|R135219|SHEP|S064411|shep|sulfhydryl-endopeptidase|L152797|sulfhydryl endopeptidase|UMLS|E0671408|E0671404|acronym|||||
|R135727|BID|S009195|bid|BH3 interacting domain death agonist|L006419||UMLS|E0671886|E0671865|acronym|||||
|R135728|BID|S009195|bid|BH3-interacting domain death agonist|L006424||UMLS|E0671886|E0671865|acronym|||||
|R135729|BID|S009195|bid|BH3-interacting-domain death agonist|L006425||UMLS|E0671886|E0671865|acronym|||||
|R135730|BID|S009195|bid|BCL-2 interacting domain|L006404||UMLS|E0671886|E0671879|acronym|||||
|R135731|BID|S009195|bid|Bcl-2 interacting domain|L006818||UMLS|E0671886|E0671879|acronym|||||
|R135945|MCR|S043693|mcr|methyl coenzyme M reductase|L110019|methyl coenzyme M reductase|UMLS|E0672815|E0672810|acronym|||||
|R135946|MCR|S043693|mcr|methyl-coenzyme M reductase|L110190|methyl coenzyme M reductase|UMLS|E0672815|E0672810|acronym|||||
|R135947|MCR|S043693|mcr|minor cluster region|L111665|minor cluster region|UMLS|E0672815|E0672807|acronym|||||
|R136682|AMPD|S004928|ampd|adenosine monophosphate deaminase|L039443|adenosine monophosphate deaminase|UMLS|E0675641|E0429709|acronym|||||
|R136685|AMPD|S004928|ampd|AMP deaminase|L003305|AMP deaminase|UMLS|E0675641|E0213792|abbreviation|||||
|R136686|AMPD|S004928|ampd|AMP-deaminase|L003309|AMP deaminase|UMLS|E0675641|E0213792|abbreviation|||||
|R136889|C. tepidum|S011742|c tepidum|Chlorobium tepidum|L009451|Chlorobium tepidum|UMLS|E0676424|E0452444|abbreviation|||||
|R136987|CTAC|S015536|ctac|CT-based attenuation correction|L008288||UMLS|E0676987|E0676975|acronym|||||
|R147198|LIPC|S040714|lipc|hepatic lipase|L086669|hepatic lipase|UMLS|E0679319|E0679316|abbreviation|||||
|R147388|DPAG|S019709|dpag|dorsal periaqueductal gray|L069276|dorsal periaqueductal gray|UMLS|E0679485|E0679480|acronym|||||
|R147389|DPAG|S019709|dpag|dorsal periaqueductal grey|L069279|dorsal periaqueductal gray|UMLS|E0679485|E0679480|acronym|||||
|R147390|DPAG|S019709|dpag|dorsal periaqueductal gray matter|L069278|dorsal periaqueductal gray matter|UMLS|E0679485|E0679481|acronym|||||
|R147391|DPAG|S019709|dpag|dorsal periaqueductal grey matter|L069281|dorsal periaqueductal gray matter|UMLS|E0679485|E0679481|acronym|||||
|R147392|DPAG|S019709|dpag|dorsal periaqueductal gray area|L069277|dorsal periaqueductal gray area|UMLS|E0679485|E0679482|acronym|||||
|R147393|DPAG|S019709|dpag|dorsal periaqueductal grey area|L069280|dorsal periaqueductal gray area|UMLS|E0679485|E0679482|acronym|||||
