GroupID|EntryID|SF|SFUI|NormSF|NSFUI|PrefSF|LF|LFUI|NormLF|PrefLF|Source|SFEUI|LFEUI|Type|Score|Count|Frequency|UMLS.CUI
|E136685|AMPD|S004928|ampd|N005400||AMP deaminase|L003305|AMP deaminase||UMLS|E0675641|E0213792|abbreviation||||
|E136686|AMPD|S004928|ampd|N005400||AMP-deaminase|L003309|AMP deaminase||UMLS|E0675641|E0213792|abbreviation||||
|E136889|C. tepidum|S011742|c tepidum|N012567||Chlorobium tepidum|L009451|Chlorobium tepidum||UMLS|E0676424|E0452444|abbreviation||||
|E136987|CTAC|S015536|ctac|N017535||CT-based attenuation correction|L008288|||UMLS|E0676987|E0676975|acronym||||
|E147198|LIPC|S040714|lipc|N040330||hepatic lipase|L086669|hepatic lipase||UMLS|E0679319|E0679316|abbreviation||||
|E147388|DPAG|S019709|dpag|N020606||dorsal periaqueductal gray|L069276|dorsal periaqueductal gray||UMLS|E0679485|E0679480|acronym||||
|E147389|DPAG|S019709|dpag|N020606||dorsal periaqueductal grey|L069279|dorsal periaqueductal gray||UMLS|E0679485|E0679480|acronym||||
|E147390|DPAG|S019709|dpag|N020606||dorsal periaqueductal gray matter|L069278|dorsal periaqueductal gray matter||UMLS|E0679485|E0679481|acronym||||
|E147391|DPAG|S019709|dpag|N020606||dorsal periaqueductal grey matter|L069281|dorsal periaqueductal gray matter||UMLS|E0679485|E0679481|acronym||||
|E147392|DPAG|S019709|dpag|N020606||dorsal periaqueductal gray area|L069277|dorsal periaqueductal gray area||UMLS|E0679485|E0679482|acronym||||
|E147393|DPAG|S019709|dpag|N020606||dorsal periaqueductal grey area|L069280|dorsal periaqueductal gray area||UMLS|E0679485|E0679482|acronym||||
|E147589|SGA|S064295|sga|N064153||small for gestational age|L147988|||UMLS|E0679859|E0756802|acronym||||
|E147590|SGA|S064295|sga|N064153||small-for-gestational age|L148181|||UMLS|E0679859|E0756802|acronym||||
|E147799|TCRβ|S069589|tcrβ|N068947||T cell receptor beta|L032592|T cell receptor beta||UMLS|E0680947|E0644362|acronym||||
|E147800|TCRβ|S069589|tcrβ|N068947||T cell receptor-beta|L032633|T cell receptor beta||UMLS|E0680947|E0644362|acronym||||
|E147801|TCRβ|S069589|tcrβ|N068947||T-cell receptor beta|L032855|T cell receptor beta||UMLS|E0680947|E0644362|acronym||||
|E147802|TCRβ|S069589|tcrβ|N068947||T-cell receptor-beta|L032895|T cell receptor beta||UMLS|E0680947|E0644362|acronym||||
|E147803|TCRβ|S069589|tcrβ|N068947||T cell receptor β|L032613|||UMLS|E0680947|E0644362|acronym||||
|E147804|TCRβ|S069589|tcrβ|N068947||T cell receptor-β|L032642|||UMLS|E0680947|E0644362|acronym||||
|E147805|TCRβ|S069589|tcrβ|N068947||T-cell receptor β|L032875|||UMLS|E0680947|E0644362|acronym||||
|E147806|TCRβ|S069589|tcrβ|N068947||T-cell receptor-β|L032904|||UMLS|E0680947|E0644362|acronym||||
|E148052|APL|S005344|apl|N007439||antiphospholipid|L045327|antiphospholipid||UMLS|E0681852|E0319292|acronym||||
|E148053|APL|S005344|apl|N007439||anti-phospholipid|L044369|||UMLS|E0681852|E0319292|acronym||||
|E148054|APL|S005344|apl|N007439||antiphospholipid antibody|L045330|antiphospholipid antibody||UMLS|E0681852|E0553453|acronym||||
|E148055|APL|S005344|apl|N007439||anti-phospholipid antibody|L044371|||UMLS|E0681852|E0553453|acronym||||
|E148056|APL|S005344|apl|N007439||anionic phospholipid|L042861|anionic phospholipid||UMLS|E0681852|E0681849|acronym||||
|E148070|APLS|S005357|apls|N007452||antiphospholipid syndrome|L045332|antiphospholipid syndrome||UMLS|E0681854|E0319293|acronym||||
|E148104|NMOR|S048852|nmor|N048572||N-nitrosomorpholine|L023489|||UMLS|E0681904||abbreviation||||
|E148105|NMOR|S048852|nmor|N048572||nitrosomorpholine|L117811|nitrosomorpholine||UMLS|E0681904|E0334988|abbreviation||||
|E148168|LPD|S041081|lpd|N040825||dihydrolipoamide dehydrogenase|L067569|dihydrolipoamide dehydrogenase||UMLS|E0681920|E0022781|acronym||||
|E148169|LPD|S041081|lpd|N040825||lipoamide dehydrogenase|L103558|lipoamide dehydrogenase||UMLS|E0681920|E0681912|acronym||||
|E148222|DIII|S019077|diii|N019890||domain III protein|L069045|domain III protein||UMLS|E0681937|E0681933|abbreviation||||
|E148223|DIII|S019077|diii|N019890||domain III|L069044|domain III||UMLS|E0681937|E0681934|abbreviation||||
|E148228|DIII|S019077|diii|N019890||type 3 deiodinase|L162972|type 3 deiodinase||UMLS|E0681938|E0681935|abbreviation||||
|E148229|DIII|S019077|diii|N019890||type III deiodinase|L163118|type 3 deiodinase||UMLS|E0681938|E0681935|abbreviation||||
|E148437|post CLP|S096412|post clp|N056100||post-cecal ligation and puncture|L131798|||UMLS|E0682295||acronym||||
|E148438|post-CLP|S096430|post_clp|N056118||post-cecal ligation and puncture|L131798|||UMLS|E0682295||acronym||||
|E148651|IFNγ|S035255|ifnγ|N035040||interferongamma|L096198|interferongamma||UMLS|E0682710|E0035057|abbreviation||||
|E148652|IFNγ|S035255|ifnγ|N035040||interferon gamma|L096010|interferongamma||UMLS|E0682710|E0035057|abbreviation||||
|E148653|IFNγ|S035255|ifnγ|N035040||interferon-gamma|L096122|interferongamma||UMLS|E0682710|E0035057|abbreviation||||
|E148654|IFNγ|S035255|ifnγ|N035040||interferonγ|L096200|||UMLS|E0682710|E0035057|abbreviation||||
|E148655|IFNγ|S035255|ifnγ|N035040||interferon γ|L096086|||UMLS|E0682710|E0035057|abbreviation||||
|E148656|IFNγ|S035255|ifnγ|N035040||interferon-γ|L096187|||UMLS|E0682710|E0035057|abbreviation||||
|E148657|IFN γ|S035065|ifn γ|N034861||interferongamma|L096198|interferongamma||UMLS|E0682710|E0035057|abbreviation||||
|E148658|IFN γ|S035065|ifn γ|N034861||interferon gamma|L096010|interferongamma||UMLS|E0682710|E0035057|abbreviation||||
|E148659|IFN γ|S035065|ifn γ|N034861||interferon-gamma|L096122|interferongamma||UMLS|E0682710|E0035057|abbreviation||||
|E148660|IFN γ|S035065|ifn γ|N034861||interferonγ|L096200|||UMLS|E0682710|E0035057|abbreviation||||
|E148661|IFN γ|S035065|ifn γ|N034861||interferon γ|L096086|||UMLS|E0682710|E0035057|abbreviation||||
|E148662|IFN γ|S035065|ifn γ|N034861||interferon-γ|L096187|||UMLS|E0682710|E0035057|abbreviation||||
|E148663|IFN-γ|S035183|ifn_γ|N034970||interferongamma|L096198|interferongamma||UMLS|E0682710|E0035057|abbreviation||||
|E148664|IFN-γ|S035183|ifn_γ|N034970||interferon gamma|L096010|interferongamma||UMLS|E0682710|E0035057|abbreviation||||
|E148665|IFN-γ|S035183|ifn_γ|N034970||interferon-gamma|L096122|interferongamma||UMLS|E0682710|E0035057|abbreviation||||
|E148666|IFN-γ|S035183|ifn_γ|N034970||interferonγ|L096200|||UMLS|E0682710|E0035057|abbreviation||||
|E148667|IFN-γ|S035183|ifn_γ|N034970||interferon γ|L096086|||UMLS|E0682710|E0035057|abbreviation||||
|E148668|IFN-γ|S035183|ifn_γ|N034970||interferon-γ|L096187|||UMLS|E0682710|E0035057|abbreviation||||
|E148687|GTF|S028636|gtf|N029162||glucosyltransferase|L082289|glucosyltransferase||UMLS|E0682745|E0029970|acronym||||
|E148688|GTF|S028636|gtf|N029162||glucosyl transferase|L082281|glucosyltransferase||UMLS|E0682745|E0029970|acronym||||
|E148689|GTF|S028636|gtf|N029162||glucosyl-transferase|L082283|glucosyltransferase||UMLS|E0682745|E0029970|acronym||||
|E148880|SS|S065869|ss|N066069||Strongyloides stercoralis|L032132|Strongyloides stercoralis||UMLS|E0683250|E0336801|acronym||||
|E148905|SS|S065869|ss|N066069||singlestranded|L147346|singlestranded||UMLS|E0683252|E0056032|acronym||||
|E148906|SS|S065869|ss|N066069||single-stranded|L147309|||UMLS|E0683252|E0056032|acronym||||
|E148907|SS|S065869|ss|N066069||single-strand|L147296|||UMLS|E0683252|E0056031|acronym||||
|E148908|SS|S065869|ss|N066069||single shelled|L147135|||UMLS|E0683252|E0683211|acronym||||
|E148909|SS|S065869|ss|N066069||single-shelled|L147292|||UMLS|E0683252|E0683211|acronym||||
|E148970|inst|S089565|inst|N036620||institute|L095200|institute||UMLS|E0683265|E0034852|abbreviation||||
|E148971|inst|S089565|inst|N036620||institution|L095204|institution||UMLS|E0683265|E0034853|abbreviation||||
|E150187|Tcra|S072226|tcra|N068915||T cell receptor alpha|L032587|T cell receptor alpha||UMLS|E0684891|E0582722|acronym||||
|E150188|Tcra|S072226|tcra|N068915||T-cell receptor alpha|L032850|T cell receptor alpha||UMLS|E0684891|E0582722|acronym||||
|E150189|Tcra|S072226|tcra|N068915||T-cell receptor-alpha|L032890|T cell receptor alpha||UMLS|E0684891|E0582722|acronym||||
|E150190|Tcra|S072226|tcra|N068915||T-cell-receptor alpha|L032929|T cell receptor alpha||UMLS|E0684891|E0582722|acronym||||
|E150191|Tcra|S072226|tcra|N068915||T cell receptor α|L032610|||UMLS|E0684891|E0582722|acronym||||
|E150192|Tcra|S072226|tcra|N068915||T-cell receptor α|L032872|||UMLS|E0684891|E0582722|acronym||||
|E150193|Tcra|S072226|tcra|N068915||T-cell receptor-α|L032901|||UMLS|E0684891|E0582722|acronym||||
|E150194|Tcra|S072226|tcra|N068915||T-cell-receptor α|L032937|||UMLS|E0684891|E0582722|acronym||||
|E150411|TRPL|S071584|trpl|N071352||TRP-like|L033425|||UMLS|E0685360|E0718996|acronym||||
|E150412|TRPL|S071584|trpl|N071352||trp-like|L161381|||UMLS|E0685360|E0718996|acronym||||
|E150413|TRPL|S071584|trpl|N071352||transient receptor potential-like|L159934|||UMLS|E0685360|E0718995|acronym||||
|E150414|TRPL|S071584|trpl|N071352||transient-receptor-potential-like|L159946|||UMLS|E0685360|E0718995|acronym||||
|E150956|FPLD|S025272|fpld|N026045||Fabry-Perot laser diode|L013927|||UMLS|E0686017|E0665272|acronym||||
|E150957|FPLD|S025272|fpld|N026045||Fabry-Pérot laser diode|L013930|||UMLS|E0686017|E0665272|acronym||||
|E151117|HPOA|S032295|hpoa|N032942||hydrophobic acid|L091375|hydrophobic acid||UMLS|E0686360|E0686357|acronym||||
|E151353|USP|S074021|usp|N072972||United States Pharmacopeia|L035133|||UMLS|E0686960|E0063243|acronym||||
|E151354|USP|S074021|usp|N072972||United States Pharmacopoeia|L035135|||UMLS|E0686960|E0063243|acronym||||
|E151359|USP|S074021|usp|N072972||uropathogenic specific protein|L165047|uropathogenic specific protein||UMLS|E0686981|E0686966|acronym||||
|E151360|USP|S074021|usp|N072972||uropathogenic-specific protein|L165048|uropathogenic specific protein||UMLS|E0686981|E0686966|acronym||||
|E151365|tr|S102086|tr|N070955||tincture|L157622|tincture||UMLS|E0686990|E0061115|abbreviation||||
|E151376|TPN|S071281|tpn|N070878||total parenteral nutrition|L158530|total parenteral nutrition||UMLS|E0687234|E0061495|acronym||||
|E151476|TAB|S068926|tab|N068173||thyroid antibody|L157088|thyroid antibody||UMLS|E0687282|E0439627|acronym||||
|E151477|TAB|S068926|tab|N068173||antithyroid antibody|L045469|antithyroid antibody||UMLS|E0687282|E0338865|acronym||||
|E151478|TAB|S068926|tab|N068173||anti-thyroid antibody|L044499|||UMLS|E0687282|E0338865|acronym||||
|E151530|SOL|S065281|sol|N065323||solid|L148758|solid||UMLS|E0687440|E0056646|abbreviation||||
|E151538|SQ|S065665|sq|N065853||subcutaneous|L152261|subcutaneous||UMLS|E0687443|E0058425|abbreviation||||
|E151539|SQ|S065665|sq|N065853||sub-cutaneous|L152099|||UMLS|E0687443|E0058425|abbreviation||||
|E151564|SC|S063508|sc|N063169||subcutaneous|L152261|subcutaneous||UMLS|E0687474|E0058425|acronym||||
|E151565|SC|S063508|sc|N063169||sub-cutaneous|L152099|||UMLS|E0687474|E0058425|acronym||||
|E151929|SL|S064712|sl|N064711||sublingual|L152375|sublingual||UMLS|E0688451|E0058539|acronym||||
|E151930|SL|S064712|sl|N064711||sub-lingual|L152126|||UMLS|E0688451|E0058539|acronym||||
|E151933|SL|S064712|sl|N064711||septal lateral|L145067|septal lateral||UMLS|E0688452|E0688434|acronym||||
|E151934|SL|S064712|sl|N064711||septal-lateral|L145069|septal lateral||UMLS|E0688452|E0688434|acronym||||
|E151960|SLM|S064806|slm|N064810||stratum lacunosum moleculare|L151646|stratum lacunosum moleculare||UMLS|E0688542|E0335531|acronym||||
|E151961|SLM|S064806|slm|N064810||stratum lacunosum-moleculare|L151647|stratum lacunosum moleculare||UMLS|E0688542|E0335531|acronym||||
|E152035|rep|S098455|rep|N059718||replication|L141050|replication||UMLS|E0688569|E0052835|abbreviation||||
|E152044|rep|S098455|rep|N059718||repressor|L141110|repressor||UMLS|E0688569|E0052867|abbreviation||||
|E152082|REP|S060139|rep|N059718||repetitive|L141006|repetitive||UMLS|E0688601|E0052816|abbreviation||||
|E152217|OD|S050963|od|N050084||oculus dexter|L120985|oculus dexter||UMLS|E0688665||acronym||||
|E152266|M|S042216|m|N041475||molecular ion|L112424|molecular ion||UMLS|E0688680|E0688679|abbreviation||||
|E152280|M|S042216|m|N041475||male|L106800|male||UMLS|E0688683|E0038663|abbreviation||||
|E152284|M|S042216|m|N041475||mean|L108082|mean||UMLS|E0688683|E0039157|abbreviation||||
|E152286|M|S042216|m|N041475||median|L108452|median||UMLS|E0688683|E0039234|abbreviation||||
|E152296|m|S090910|m|N041475||mean|L108082|mean||UMLS|E0688684|E0039157|abbreviation||||
|E152343|Lin|S042010|lin|N040306||lineage|L103313|lineage||UMLS|E0688694|E0037601|abbreviation||||
|E152344|Lin|S042010|lin|N040306||lineage marker|L103315|lineage marker||UMLS|E0688694|E0688689|abbreviation||||
|E152345|Lin|S042010|lin|N040306||lincomycin|L103301|lincomycin||UMLS|E0688694|E0037595|abbreviation||||
|E152346|Lin|S042010|lin|N040306||lyncomycin|L105912|lincomycin||UMLS|E0688694|E0037595|abbreviation||||
|E152348|lin|S090558|lin|N040306||liniment|L103447|liniment||UMLS|E0688694|E0037651|abbreviation||||
|E152389|IVPB|S037232|ivpb|N037415||intravenous piggyback|L098494|intravenous piggyback||UMLS|E0688798|E0688796|acronym||||
|E152390|IVPB|S037232|ivpb|N037415||intravenous piggy back|L098492|intravenous piggyback||UMLS|E0688798|E0688796|acronym||||
|E152391|IVPB|S037232|ivpb|N037415||intravenous piggy-back|L098493|intravenous piggyback||UMLS|E0688798|E0688796|acronym||||
|E152409|IP|S036605|ip|N036770||intraportal|L098311|intraportal||UMLS|E0688830|E0320047|acronym||||
|E152410|IP|S036605|ip|N036770||intra-portal|L097763|||UMLS|E0688830|E0320047|acronym||||
|E152411|IP|S036605|ip|N036770||intraperitoneal|L098289|intraperitoneal||UMLS|E0688830|E0035530|acronym||||
|E152412|IP|S036605|ip|N036770||intra peritoneal|L097521|intraperitoneal||UMLS|E0688830|E0035530|acronym||||
|E152413|IP|S036605|ip|N036770||intra-peritoneal|L097752|intraperitoneal||UMLS|E0688830|E0035530|acronym||||
|E152515|IP|S036605|ip|N036770||intraperitoneal administration|L098290|intraperitoneal administration||UMLS|E0688832|E0688811|acronym||||
|E152516|IP|S036605|ip|N036770||intra-peritoneal administration|L097753|||UMLS|E0688832|E0688811|acronym||||
|E152517|IP|S036605|ip|N036770||intraperitoneal injection|L098300|intraperitoneal injection||UMLS|E0688832|E0688802|acronym||||
|E152524|IP|S036605|ip|N036770||intraperitoneal injection|L098300|intraperitoneal injection||UMLS|E0688833|E0688802|acronym||||
|E152525|IP|S036605|ip|N036770||intraperitoneal administration|L098290|intraperitoneal administration||UMLS|E0688833|E0688811|acronym||||
|E152526|IP|S036605|ip|N036770||intra-peritoneal administration|L097753|||UMLS|E0688833|E0688811|acronym||||
|E152527|i.p.|S089098|ip|N036770||intraperitoneal injection|L098300|intraperitoneal injection||UMLS|E0688833|E0688802|acronym||||
|E152528|i.p.|S089098|ip|N036770||intraperitoneal administration|L098290|intraperitoneal administration||UMLS|E0688833|E0688811|acronym||||
|E152529|i.p.|S089098|ip|N036770||intra-peritoneal administration|L097753|||UMLS|E0688833|E0688811|acronym||||
|E152530|IP|S036605|ip|N036770||ipriflavone|L098928|ipriflavone||UMLS|E0688833|E0310153|abbreviation||||
|E152532|IP|S036605|ip|N036770||inorganic phosphate|L094992|inorganic phosphate||UMLS|E0688834|E0351723|acronym||||
|E152533|IP|S036605|ip|N036770||inorganic phosphorus|L094995|inorganic phosphorus||UMLS|E0688834|E0688813|acronym||||
|E152534|IP|S036605|ip|N036770||isoprostane|L099434|isoprostane||UMLS|E0688834|E0335494|acronym||||
|E152535|IP|S036605|ip|N036770||iso-prostane|L099226|||UMLS|E0688834|E0335494|acronym||||
|E152536|IP|S036605|ip|N036770||isopentenyladenine|L099397|isopentenyladenine||UMLS|E0688834|E0310208|acronym||||
|E152537|IP|S036605|ip|N036770||isopentenyl adenine|L099388|isopentenyladenine||UMLS|E0688834|E0310208|acronym||||
|E152538|IP|S036605|ip|N036770||isopentenyl-adenine|L099393|isopentenyladenine||UMLS|E0688834|E0310208|acronym||||
|E152559|IM|S036322|im|N036286||intramuscular|L098199|intramuscular||UMLS|E0688839|E0035495|acronym||||
|E152560|IM|S036322|im|N036286||intra muscular|L097516|intramuscular||UMLS|E0688839|E0035495|acronym||||
|E152561|IM|S036322|im|N036286||intra-muscular|L097686|intramuscular||UMLS|E0688839|E0035495|acronym||||
|E152631|IM|S036322|im|N036286||intrahepatic metastasis|L098150|intrahepatic metastasis||UMLS|E0688879|E0688844|acronym||||
|E152632|IM|S036322|im|N036286||intra-hepatic metastasis|L097665|||UMLS|E0688879|E0688844|acronym||||
|E152635|IM|S036322|im|N036286||imidazol|L092828|imidazol||UMLS|E0688879|E0033467|abbreviation||||
|E152636|IM|S036322|im|N036286||imidazole|L092829|imidazol||UMLS|E0688879|E0033467|abbreviation||||
|E152637|IM|S036322|im|N036286||IMMUTANS|L017940|IMMUTANS||UMLS|E0688879|E0557813|abbreviation||||
|E152638|IM|S036322|im|N036286||immutans|L093596|IMMUTANS||UMLS|E0688879|E0557813|abbreviation||||
|E152643|IM|S036322|im|N036286||imidazol|L092828|imidazol||UMLS|E0688880|E0033467|abbreviation||||
|E152644|IM|S036322|im|N036286||imidazole|L092829|imidazol||UMLS|E0688880|E0033467|abbreviation||||
|E152645|IM|S036322|im|N036286||immobilisation|L092908|immobilisation||UMLS|E0688880|E0033518|abbreviation||||
|E152646|IM|S036322|im|N036286||immobilization|L092920|immobilisation||UMLS|E0688880|E0033518|abbreviation||||
|E152735|ID|S034838|id|N034630||insertion/deletion|L095122|||UMLS|E0688904||acronym||||
|E152737|ID|S034838|id|N034630||inhibitor of differentiation|L094687|||UMLS|E0688905||acronym||||
|E152738|ID|S034838|id|N034630||inhibitor of DNA binding|L094673|||UMLS|E0688905||acronym||||
|E152741|ID|S034838|id|N034630||idiotype|L092720|idiotype||UMLS|E0688905|E0033321|abbreviation||||
|E152742|ID|S034838|id|N034630||indometacin|L094115|indometacin||UMLS|E0688905|E0034223|abbreviation||||
|E152743|ID|S034838|id|N034630||indomethacin|L094116|indometacin||UMLS|E0688905|E0034223|abbreviation||||
|E152760|ID|S034838|id|N034630||idiotypic|L092723|idiotypic||UMLS|E0688907|E0033322|abbreviation||||
|E152831|H|S029469|h|N029370||Hispanic|L017094|Hispanic||UMLS|E0688947|E0355816|abbreviation||||
|E152832|H|S029469|h|N029370||hypertensive|L091972|hypertensive||UMLS|E0688947|E0032819|abbreviation||||
|E152999|Gr|S029319|gr|N028823||group|L083659|group||UMLS|E0689004|E0030468|abbreviation||||
|E153000|Gr|S029319|gr|N028823||grade|L083163|grade||UMLS|E0689004|E0030210|abbreviation||||
|E153010|GR|S028322|gr|N028823||granular|L083316|granular||UMLS|E0689006|E0030259|abbreviation||||
|E153080|GS|S028445|gs|N028977||stomatal conductance|L151550|stomatal conductance||UMLS|E0689029|E0689019|abbreviation||||
|E153081|Gs|S029366|gs|N028977||stomatal conductance|L151550|stomatal conductance||UMLS|E0689029|E0689019|abbreviation||||
|E153083|GS|S028445|gs|N028977||gastrocnemius-soleus|L080962|||UMLS|E0689030||acronym||||
|E153183|FT|S025482|ft|N026311||free testosterone|L079573|free testosterone||UMLS|E0689218|E0689185|acronym||||
|E153185|FT|S025482|ft|N026311||freeze-thaw|L079630|||UMLS|E0689219|E0689188|acronym||||
|E153186|FT|S025482|ft|N026311||freeze/thaw|L079631|||UMLS|E0689219|E0689188|acronym||||
