LF1|LF2|Synonym
anti-major histocompatibility complex class II antibody|anti-major histocompatibility complex class I antibody|Y
quasi-linear visco-elastic model|quasi-linear viscoelastic model|Y
fasciculation and elongation protein zeta-1|fasciculation and elongation protein zeta 1|Y
cytokine-induced neutrophil chemoattractant 3|cytokine-induced neutrophil chemoattractant|Y
cytokine-induced neutrophil chemoattractant 3|cytokine-induced neutrophil chemoattractant-3|Y
cytokine-induced neutrophil chemoattractant 3|cytokine-induced neutrophil chemoattractant 2|Y
cytokine-induced neutrophil chemoattractant 3|cytokine-induced neutrophil chemoattractant 1|Y
cytokine-induced neutrophil chemoattractant 3|cytokine induced neutrophil chemoattractant 3|Y
endocscopic carpal tunnel release|endoscopic carpal tunnel release|Y
antineuronal nuclear antibody type 1|anti-neuronal nuclear antibody type 1|Y
oligomycin sensitivity conferring protein|oligomycin-sensitivity conferring protein|Y
oligomycin sensitivity conferring protein|oligomycin sensitivity-conferring protein|Y
solute carrier family 17 member 9|solute carrier family 7 member 9|Y
spatio-temporal convergence|spatiotemporal convergence|Y
hemoglobin Guangzhou-Hangzhou|haemoglobin Guangzhou-Hangzhou|Y
sterol regulatory element binding protein|sterol regulatory element binding protein 1|Y
sterol regulatory element binding protein|sterol regulatory element binding protein-2|Y
para-fluoro-hexahydrosiladiphenidol|parafluoro-hexahydrosiladiphenidol|Y
para-fluoro-hexahydrosiladiphenidol|para-fluorohexahydrosiladiphenidol|Y
macrophage metalloelastase|macrophage metallo-elastase|Y
glomerulo-tubulonephritis|glomerulotubulonephritis|Y
glomerulo-tubulonephritis|glomerulo-tubulo-nephritis|Y
8-hydroxy-2'-deoxyguanosine|8-hydroxy-2'deoxyguanosine|Y
8-hydroxy-2'-deoxyguanosine|8-hydroxy-2-deoxyguanosine|Y
8-hydroxy-2'-deoxyguanosine|8-hydroxyl-2'-deoxyguanosine|Y
beta-1,3-N-acetylglucosaminyltransferase 2|beta1,3N-acetylglucosaminyltransferase 2|Y
L-N6-(1-Iminoethyl)lysine|L-N6-(1-Iminoethyl) lysine|Y
anti-radical activity|antiradical activity|Y
nonspecific lipid transfer protein|non-specific lipid transfer protein|Y
ganglioside-induced differentiation associated protein 1|ganglioside-induced differentiation-associated protein 1|Y
ganglioside-induced differentiation associated protein 1|ganglioside-induced differentiation associated protein-1|Y
Thiobacillus ferrooxidans|Thiobacillus ferro-oxidans|Y
pre-menstrual tension|premenstrual tension|Y
contrast-to-noise ratios|contrast-to-noise ratio|Y
electroencephalograph|electroencephalography|Y
otorhinolaryngological|oto-rhinolaryngological|Y
otorhinolaryngological|otorhino-laryngological|Y
anti-human T cell lymphotropic virus 1 antibody|anti-human T-cell lymphotropic virus 1 antibody|Y
anti-human T cell lymphotropic virus 1 antibody|anti-human T cell lymphotrophic virus 1 antibody|Y
post-operative toxic shock syndrome|postoperative toxic shock syndrome|Y
G protein αq subunit|G protein α q subunit|Y
non-rapid eye movement sleep|nonrapid eye movement sleep|Y
gamma-aminobutyric acidB receptor|gamma-amino butyric acidB receptor|Y
gamma-aminobutyric acidB receptor|gamma-amino-butyric acidB receptor|Y
gamma-aminobutyric acidB receptor|gamma-aminobutyric acid-B receptor|Y
gamma-aminobutyric acidB receptor|gamma-aminobutyric acid B receptor|Y
generalized atrophic benign epidermolysis bullosa|generalised atrophic benign epidermolysis bullosa|Y
calcium voltage-gated channel subunit α 1 F|calcium voltage-gated channel subunit α 1 C|Y
calcium voltage-gated channel subunit α 1 F|calcium voltage-gated channel subunit α1 F|Y
Ehlers Danlos syndrome type VII|Ehlers Danlos syndrome type VI|Y
Ehlers Danlos syndrome type VII|Ehlers Danlos syndrome type VIIB|Y
Ehlers Danlos syndrome type VII|Ehlers Danlos syndrome type VIII|Y
Ehlers Danlos syndrome type VII|Ehlers Danlos syndrome type II|Y
carbapenem-resistant Klebsiella pneumoniae|carbapenem resistant Klebsiella pneumoniae|Y
test retest variability|test re-test variability|Y
chromodomain helicase-DNA-binding protein-7|chromodomain helicase DNA-binding protein-7|Y
oestrogen receptor α knock-out|estrogen receptor α knock-out|Y
cerebral thromboembolic attack|cerebral thrombo-embolic attack|Y
anti-leishmania immunoglobulin G|antileishmania immunoglobulin G|Y
thyrotrophic-stimulating hormone|thyrotropic-stimulating hormone|Y
GTP-binding protein γ-subunit|GTP-binding protein βγ-subunit|Y
corticotrophin-like intermediate-lobe peptide|corticotrophin-like intermediate lobe peptide|Y
corticotrophin-like intermediate-lobe peptide|corticotropin-like intermediate-lobe peptide|Y
percutaneous nephro-ureterolithotomy|percutaneous nephroureterolithotomy|Y
technetium-99m methoxy-isobutyl-isonitrile|technetium-99m methoxyisobutylisonitrile|Y
atlanto-occipital dislocation|atlantooccipital dislocation|Y
A disintegrin and metalloproteinase-3|A disintegrin and metalloproteinase-13|Y
A disintegrin and metalloproteinase-3|A disintegrin and metalloproteinase-33|Y
A disintegrin and metalloproteinase-3|A disintegrin and metalloproteinase-23|Y
urinary stress incontinene|urinary stress incontinence|Y
anti-IL4 receptor monoclonal antibody|anti-IL 4 receptor monoclonal antibody|Y
anti-IL4 receptor monoclonal antibody|anti-IL-4 receptor monoclonal antibody|Y
insulin-like growth factor-binding protein|insulin-like growth factor binding protein|Y
3,3',5'-triiodothyronine|3,3',5-triiodothyronine|Y
β-amyloid precursor protein-cleaving enzyme|β-amyloid precursor protein-cleaving enzyme 2|Y
β-amyloid precursor protein-cleaving enzyme|β-amyloid precursor protein-cleaving enzyme-2|Y
β-amyloid precursor protein-cleaving enzyme|β-amyloid precursor protein cleaving enzyme|Y
β-amyloid precursor protein-cleaving enzyme|β-amyloid precursor protein-cleaving enzyme-1|Y
β-amyloid precursor protein-cleaving enzyme|β amyloid precursor protein-cleaving enzyme|Y
β-amyloid precursor protein-cleaving enzyme|β-amyloid precursor protein-cleaving enzyme 1|Y
5-hydroxytryptamine 4 receptor antagonist|5-hydroxytryptamine 3 receptor antagonist|Y
a disintegrin and metalloproteinase-3|a disintegrin and metalloproteinase-13|Y
a disintegrin and metalloproteinase-3|a disintegrin and metalloproteinase-23|Y
a disintegrin and metalloproteinase-3|a disintegrin and metalloproteinase-33|Y
intra-cellular ice formation|intracellular ice formation|Y
non-multiple endocrine neoplasia, type I|non-multiple endocrine neoplasia, type 1|Y
non-multiple endocrine neoplasia, type I|non-multiple endocrine neoplasia type I|Y
cluster of differentiation antigen 79|cluster of differentiation antigen 79a|Y
cluster of differentiation antigen 79|cluster of differentiation antigen 79b|Y
counterimmuno-electrophoretic|counterimmunoelectrophoretic|Y
membrane-associated guanylate kinase-interacting protein-1|membrane-associated guanylate kinase-interacting protein-2|Y
membrane-associated guanylate kinase-interacting protein-1|membrane-associated guanylate kinase-interacting protein|Y
receptor-activity-modifying protein|receptor-activity-modifying proteins|Y
ADPglucose pyrophosphatase|ADP-glucose pyrophosphatase|Y
class II trans-activator|class II transactivator|Y
atmospheric pressure photo-ionisation mass spectrometry|atmospheric pressure photoionisation mass spectrometry|Y
atmospheric pressure photo-ionisation mass spectrometry|atmospheric pressure photo-ionization mass spectrometry|Y
atmospheric pressure photo-ionisation mass spectrometry|atmospheric pressure photo-ionisation-mass spectrometry|Y
retropharyngeal lymph node|retro-pharyngeal lymph node|Y
dried distillers grain|dried distiller's grain|Y
dried distillers grain|dried distillers' grain|Y
bronchial-associated lymphoid tissue lymphoma|bronchial associated lymphoid tissue lymphoma|Y
bcl2-associated X protein|bcl-2-associated X protein|Y
oculo-auriculo-vertebral spectrum|oculo-auriculovertebral spectrum|Y
tetra-cyclic antidepressant|tetracyclic antidepressant|Y
Shiga toxin producing Escherichia coli|Shigatoxin producing Escherichia coli|Y
γ-amino butyric acid receptor|γ-amino butyric acidB receptor|Y
American Orthopaedic Foot and Ankle Society Midfoot Scale|American Orthopedic Foot and Ankle Society Midfoot Scale|Y
reaction center-light harvesting complex 1|reaction centre-light harvesting complex 1|Y
reaction center-light harvesting complex 1|reaction center-light-harvesting complex 1|Y
reaction center-light harvesting complex 1|reaction center-light harvesting complex I|Y
atmospheric pressure photo-ionization-mass spectrometry|atmospheric pressure photo-ionization mass spectrometry|Y
atmospheric pressure photo-ionization-mass spectrometry|atmospheric pressure photo-ionisation-mass spectrometry|Y
costovertebral angle|costo vertebral angle|Y
vulvar intraepithelial neoplasia grade 2|vulvar intraepithelial neoplasia grade 1|Y
vulvar intraepithelial neoplasia grade 2|vulvar intraepithelial neoplasia grade 3|Y
Soil-borne wheat mosaic virus|Soilborne wheat mosaic virus|Y
murine granulocyte macrophage colony stimulating factor|murine granulocyte-macrophage colony stimulating factor|Y
murine granulocyte macrophage colony stimulating factor|murine granulocyte macrophage colony-stimulating factor|Y
electro-nystagmography|electronystagmography|Y
A disintegrin and metalloprotease 33|A disintegrin and metalloprotease 3|Y
endothelial-leucocyte adhesion molecule-1|endothelial-leukocyte adhesion molecule-1|Y
methyl beta-carboline-3-carboxylate|ethyl beta-carboline-3-carboxylate|Y
asymmetrical dimethylarginine|symmetrical dimethylarginine|Y
super spreading event|superspreading event|Y
3β-hydroxy steroid dehydrogenase deficiency|3 β-hydroxysteroid dehydrogenase deficiency|Y
3β-hydroxy steroid dehydrogenase deficiency|3β-hydroxy steroid-dehydrogenase deficiency|Y
3β-hydroxy steroid dehydrogenase deficiency|3-β-hydroxysteroid dehydrogenase deficiency|Y
3β-hydroxy steroid dehydrogenase deficiency|3β-hydroxysteroid dehydrogenase deficiency|Y
thrombo-angitis obliterans|thromboangitis obliterans|Y
anti-cluster of differentiation 2 monoclonal antibody|anti-cluster of differentiation 25 monoclonal antibody|Y
γ aminobutyric acid receptor|γ amino butyric acid receptor|Y
α melanocyte stimulating hormone receptor|α-melanocyte stimulating hormone receptor|Y
α melanocyte stimulating hormone receptor|melanocyte stimulating hormone receptor|Y
vero toxin producing Escherichia coli|verotoxin producing Escherichia coli|Y
renovascular resistance|reno-vascular resistance|Y
American Society of Anesthesiology physical status 5|American Society of Anesthesiology physical status 1|Y
American Society of Anesthesiology physical status 5|American Society of Anesthesiology physical status 4|Y
American Society of Anesthesiology physical status 5|American Society of Anesthesiology physical status I|Y
American Society of Anesthesiology physical status 5|American Society of Anaesthesiology physical status 5|Y
American Society of Anesthesiology physical status 5|American Society of Anesthesiology physical status 2|Y
American Society of Anesthesiology physical status 5|American Society of Anesthesiology physical status|Y
American Society of Anesthesiology physical status 5|American Society of Anesthesiology physical status 3|Y
interleukin-1α protein|interleukin-1 α protein|Y
anti-inflammatory cytokine|anti-inflammatory cytokines|Y
nitroglycerin mediated dilatation|nitroglycerine mediated dilatation|Y
linear mixed effects modeling|linear mixed effects modelling|Y
multiplex-fluorescence in-situ hybridization|multiplex-fluorescence in-situ hybridisation|Y
multiplex-fluorescence in-situ hybridization|multiplex fluorescence in-situ hybridization|Y
multiplex-fluorescence in-situ hybridization|multiplex-fluorescence in situ hybridization|Y
insulin-like growth factor-binding protein related protein 1|insulin-like growth factor-binding protein related protein-1|Y
insulin-like growth factor-binding protein related protein 1|insulin-like growth factor binding protein related protein 1|Y
pro-interleukin-1 beta|prointerleukin-1 beta|Y
pro-interleukin-1 beta|pro-interleukin-1beta|Y
automated immunonephelometric assay|automated immuno-nephelometric assay|Y
hypoosmotic swelling|hypo-osmotic swelling|Y
non-inherited paternal antigen|noninherited paternal antigen|Y
augmented correlation consistent polarized valence quadruple-zeta basis set|augmented correlation-consistent polarized valence quadruple-zeta basis set|Y
augmented correlation consistent polarized valence quadruple-zeta basis set|augmented correlation consistent polarised valence quadruple-zeta basis set|Y
augmented correlation consistent polarized valence quadruple-zeta basis set|augmented correlation consistent polarized valence quadruple zeta basis set|Y
alpha-aminobutyric acid|alpha-amino butyric acid|Y
alpha-aminobutyric acid|alpha-amino-butyric acid|Y
postheparin lipolytic activity|post-heparin lipolytic activity|Y
Ehlers-Danlos syndrome type VIIC|Ehlers-Danlos syndrome type VII C|Y
International Neuroblastoma Staging System Stage 4|International Neuroblastoma Staging System Stage 3|Y
International Neuroblastoma Staging System Stage 4|International Neuroblastoma Staging System Stage 2|Y
International Neuroblastoma Staging System Stage 4|International Neuroblastoma Staging System Stage I|Y
International Neuroblastoma Staging System Stage 4|International Neuroblastoma Staging System Stage 1|Y
International Neuroblastoma Staging System Stage 4|International Neuroblastoma Staging System stage 4|Y
nonspecific cross-reacting antigen|non-specific cross-reacting antigen|Y
1, 1'-dimethylferrocene|1,1'-dimethylferrocene|Y
methyl cytosine-phosphate-guanosine binding domain 1|methyl cytosine-phosphate-guanosine binding domain 5|Y
methyl cytosine-phosphate-guanosine binding domain 1|methyl cytosine-phosphate-guanosine binding domain 4|Y
methyl cytosine-phosphate-guanosine binding domain 1|methyl cytosine-phosphate-guanosine binding domain 2|Y
